Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Sinpro-DF,@sinprodf,2025-04-09T12:55:16.000Z,False,Povos indígenas de diversas etnias reunidos esta semana em Brasília no ATL apresentam entre reivindicações o direito à educação pública que respeite a diversidade cultural. A pauta foi apresentada na marcha do dia 8/4: https://x.gd/pw9hE,0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1662090979371827200/PsB3L-bN_bigger.jpg,https://x.com/sinprodf/status/1909953257071325398,tweet_id:1909953257071325398
José Guimarães,@guimaraes13PT,2025-04-08T21:34:10.000Z,True,"O foco do governo  neste semestre é claro: isenção do Imposto de Renda para quem ganha até R$ 5 mil e avanço na PEC da Segurança Pública. Em coletiva em Brasília, destaquei também outras pautas importantes como o novo Plano Nacional de Educação, Lei Aldir Blanc, FGTS",7,61,208,1.5K,[],['@LulaOficial'],[],https://pbs.twimg.com/profile_images/1755329591894282241/AZ2IqUZK_bigger.jpg,https://x.com/guimaraes13PT/status/1909721455396634718,tweet_id:1909721455396634718
José Guimarães,@guimaraes13PT,2025-04-07T15:24:52.000Z,True,"Hoje, em Brasília, participei de reunião com o Ministro da Educação, , para discutir assuntos essenciais para a educação do nosso Ceará. Seguimos unidos na luta por uma educação pública, gratuita e de qualidade para todos. #Educação #Ceará",3,0,9,275,"['#Educação', '#Ceará']",['@CamiloSantanaCE'],[],https://pbs.twimg.com/profile_images/1755329591894282241/AZ2IqUZK_bigger.jpg,https://x.com/guimaraes13PT/status/1909266128976609299,tweet_id:1909266128976609299
Prof. Diego Tormes,@DiegoTormes,2025-04-06T16:30:37.000Z,False,"Qual a pauta importante para o país sendo discutida em Brasília?
1.Recursos para saúde?
2.Recursos para educação?
3.Melhora na segurança pública?
4.Resposta a desastres climáticos?
5.Anistia a quem comete crimes?
Espero, sinceramente, que as quatro primeiras sejam prioridade.",0,0,1,22,[],[],['\\U0001f1e7\\U0001f1f7'],https://pbs.twimg.com/profile_images/1848168339807375360/v0syWLtd_bigger.jpg,https://x.com/DiegoTormes/status/1908920287480930461,tweet_id:1908920287480930461
Consed,@ConsedBR,2025-04-04T18:06:15.000Z,False,"No Distrito Federal, estudantes, professores, profissionais da educação e diretores das escolas da rede pública podem se inscrever no Prêmio Inspira Brasília 2025. As inscrições estão abertas até 9 de abril.",1,0,1,23,[],[],[],https://pbs.twimg.com/profile_images/1829524511982579712/5F2D8cV0_bigger.jpg,https://x.com/ConsedBR/status/1908219580310274142,tweet_id:1908219580310274142
Sesunipampa,@SESUNIPAMPA1,2025-04-02T17:36:03.000Z,False,"A segunda reunião de 2025 da Coordenação Nacional de Entidades em Defesa da Educação Pública e Gratuita (Conedep) ocorreu no dia 27, de forma híbrida, transmitida da sede do ANDES-SN, em Brasília. Participaram representantes do ANDES-SN, Fasubra, Sinasefe, Abepss e UNE.",1,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1405504393169014784/j3ED3fEs_bigger.jpg,https://x.com/SESUNIPAMPA1/status/1907487205431341469,tweet_id:1907487205431341469
Jornal TaguaCei,@jornalTaguaCei,2025-04-01T10:11:55.000Z,False,"Prêmio Inspira Brasília abre inscrições para estudantes e professores da rede pública do DF https://jornaltaguacei.com.br/noticias/01/04/2025/premio-inspira-brasilia-abre-inscricoes-para-estudantes-e-professores-da-rede-publica-do-df… Que tal mostrar seu talento artístico e expressar o amor e admiração por Brasília? Estudantes, professores, profissionais da educação e diretores das",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1611125873255530496/zz-GbqZc_bigger.jpg,https://x.com/jornalTaguaCei/status/1907013046096044519,tweet_id:1907013046096044519
Grok,@grok,2025-03-27T22:05:34.000Z,True,"Obrigado, Aramis! Fico feliz em ajudar. Sobre o protesto de 2017 em Brasília, não foi golpe, pois não buscou tomar o poder, apenas protestar. A educação pública é vital para o Brasil, garantindo acesso, igualdade e desenvolvimento. ",1,0,0,11,[],[],['\\U0001f44c'],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1905380701806952857,tweet_id:1905380701806952857
Dra.AngelT,@AngelTGSBr,2025-03-27T21:14:06.000Z,False,"Vejam no que se transformou a UnB-Universidade de Brasília, pública e reduto esquerdista, e como a “turma do amorrr” trata quem discorda das suas ideologias como o estudante e Youtuber de direita  impedido de assistir às aulas! 
Triste decadência da educação! ",2,2,2,156,[],['@wilkerleaods'],"['\\U0001f61e', '\\U0001f624', '\\u2b07\\ufe0f']",https://pbs.twimg.com/profile_images/1697065253878575104/xdCMlNXe_bigger.jpg,https://x.com/AngelTGSBr/status/1905367752157634609,tweet_id:1905367752157634609
kleber gomes,@kleber__gomes,2025-03-14T18:11:31.000Z,True,"Faz o L!!!
 Essa dinheiro com certeza vai ir pra Educação, Segurança pública, Saúde , equacionar as dúvidas públicas!!!
 Pode ter certeza que não vai ser pra inchar ainda mais a máquina pública, nem comprar votos com emendas, muito menos pra bancar mordomias em Brasília ",0,0,0,13,[],[],"['\\U0001f921', '\\U0001f921', '\\U0001f921']",https://pbs.twimg.com/profile_images/1865484020680740864/6TyzyTbz_bigger.jpg,https://x.com/kleber__gomes/status/1900610758653640964,tweet_id:1900610758653640964
Mila Cristian,@MilaCristian12,2025-03-11T11:24:18.000Z,False,"Totalmente contra já sustentamos gente de mais em Brasil e não temos um retorno, sem saúde pública,sem educação,sem segurança..
Chega de deputados inúteis em Brasília .",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1255179048038400000/OiQPbe2l_bigger.jpg,https://x.com/MilaCristian12/status/1899421118580089228,tweet_id:1899421118580089228
Radar Digital Brasília,@brasilia_radar,2025-03-06T19:44:41.000Z,False,Está aberta consulta pública sobre educação em tempo integral,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1745927356630360064/3q7qxtyT_bigger.jpg,https://x.com/brasilia_radar/status/1897735103192694982,tweet_id:1897735103192694982
Paulo Claudiano,@paulim11,2025-02-26T16:24:54.000Z,False,"... gasolina cara, vc defende isso. Ficaram duas décadas no poder, educação só andou pra trás, segurança pública não existe, seu presidente fala pra ir para o SUS e sai de Brasília para ir em um hospital particular em SP. É o q  vc defende, apenas isso.",1,0,1,24,[],[],[],https://pbs.twimg.com/profile_images/1470180673755529216/hu-u2HJa_bigger.jpg,https://x.com/paulim11/status/1894785723191918847,tweet_id:1894785723191918847
Jazz,@slut2310,2025-02-19T00:13:00.000Z,False,"Pessoa, que a faculdade pública é necessária pra educação de pessoas sem condições, que a alienação chegou ao nível de uma amiga dela não querer que o filho estude na melhor faculdade de Brasília e uma das melhores do país por medo do fantasma da esquerda e das drogas.",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1898906497460944896/4gR2qEWs_bigger.jpg,https://x.com/slut2310/status/1892004422776988012,tweet_id:1892004422776988012
Valter Santana,@valterjoviniano,2025-02-18T16:05:47.000Z,False,Iniciando a agenda em Brasília com diálogo no Ministério da Educação. Seguimos trabalhando pelo fortalecimento da UFS e da educação pública! #Educação #UFS #Brasília,0,0,2,43,"['#Educação', '#UFS', '#Brasília']",[],[],https://pbs.twimg.com/profile_images/1688711046347870209/jr1QRROY_bigger.jpg,https://x.com/valterjoviniano/status/1891881808989388836,tweet_id:1891881808989388836
WFerraz representa 50 milhões flamenguistas aqui.,@TUDOSOBREOFLADF,2025-02-18T11:35:47.000Z,False,"Gratuito para quem quiser ser transportado, para curtir o 'grande' carnaval de Brasília mas quem paga a conta é o contribuinte, numa Brasília que tem Fundo Constitucional para pagar saúde, educação e segurança pública. Enfim, ñ tem cafezinho de graça não ...",0,0,2,44,[],[],[],https://pbs.twimg.com/profile_images/1881093420439273472/-8WUcEs1_bigger.jpg,https://x.com/TUDOSOBREOFLADF/status/1891813861486924044,tweet_id:1891813861486924044
Campanha Nacional pelo Direito à Educação,@camp_educacao,2025-02-14T13:53:59.000Z,True,"Segundo a professora da Universidade de Brasília (UnB) e coordenadora do Comitê DF da Campanha Nacional pelo Direito à Educação, Catarina de Almeida Santos, a gestão pública das escolas estaduais sofre ameaças em 2025.",1,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1409635667206938625/dEtNzxEi_bigger.jpg,https://x.com/camp_educacao/status/1890399090678100073,tweet_id:1890399090678100073
Fafá,@Fabiola79507950,2025-02-13T02:38:33.000Z,False,Só tenho porque tudo referente a educação pública em Brasília é divulgado.,0,0,1,38,[],[],[],https://pbs.twimg.com/profile_images/1766823244621918209/VZS7CBEi_bigger.jpg,https://x.com/Fabiola79507950/status/1889866722825609323,tweet_id:1889866722825609323
PRO BRASILIA FIANT EXIMIA,@Bruno35491747,2025-02-11T03:22:23.000Z,False,Conhecimento ainda é a moeda mais importante da humanidade. Por isso esse maldito quer substitui-la pelo sistema Paulo Freire da educação pública falida,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1731795215336316928/3IDkkJPd_bigger.jpg,https://x.com/Bruno35491747/status/1889152977488785557,tweet_id:1889152977488785557
BandNews FM Brasília,@bandnewsbsb,2025-02-10T21:23:05.000Z,False,"As férias escolares terminaram! 

A rede pública de ensino do Distrito Federal deu início ao ano letivo nessa segunda-feira, e segundo a Secretaria de Educação, 470 mil alunos voltaram às salas de aula.",0,0,0,169,[],[],[],https://pbs.twimg.com/profile_images/1351313545703653376/12golfa1_bigger.jpg,https://x.com/bandnewsbsb/status/1889062558214025254,tweet_id:1889062558214025254
Aloisio Godoy,@god83492,2025-02-06T18:32:20.000Z,False,"Que ideia incrível, um país com 27 estados independentes, e Brasília de quebra , não seria mais fácil termos um projeto forte e constante de Brasil? Não importa quem seja o gov, algumas matrizes devem ser seguidas, infraestrutura, educação, saúde, segurança pública.",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1848450720367849472/mGPuj-Qp_bigger.jpg,https://x.com/god83492/status/1887570035289342367,tweet_id:1887570035289342367
jaime,@RamalhoJaime,2025-02-06T09:54:17.000Z,False,A incompetência do petismo é generalizada. Lula lá (Brasília) e Jerônimo na Bahia. Não bastasse a fraca gestão na segurança pública e educação temos a morte de um jovem  turista  ao visitar a igreja no CHS.,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1590730346173186048/A02okUcd_bigger.jpg,https://x.com/RamalhoJaime/status/1887439665612878182,tweet_id:1887439665612878182
Ruy Barbosa,@RKarkara0902,2025-02-05T10:44:55.000Z,False,"Impunidade perversa que aumenta a desigualdade social no Brasil, que tira $ da educação, saúde, segurança pública, etc..., mas enriquece desonestamente autoridades dessa Gotham City chamada Brasília.  Me lembrei de uma frase, ninguém faz nada de graça.",0,0,0,19,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/RKarkara0902/status/1887090016779731071,tweet_id:1887090016779731071
Valdenir Goncalves,@ValdenirGoncal,2025-02-03T16:43:21.000Z,False,Nunca fizeram uma lei mesmo que realmente beneficia o trabalhador nunca fizeram uma lei mesmo que modifica qualquer coisa boa para o trabalhador nem na saúde nem no transporte nem na educação nem na segurança pública Então vamos tomar as ruas de Brasília,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1583272532077060103/NpgV7ALr_bigger.png,https://x.com/ValdenirGoncal/status/1886455443897147593,tweet_id:1886455443897147593
Misto Brasil,@Mistobrasilia,2025-01-27T21:18:40.000Z,False,"Ibaneis Rocha, governador do DF, e Edison Garcia, presidente da CEB, que prometeu modernizar a iluminação pública da capital/Renato Alves/Agência BrasíliaNa quinta-feira (30) tem mais um programa Bastidores da Educação. Ao vivo, pelas redes sociais.#compartilhe",0,0,0,17,['#compartilhe'],[],[],https://pbs.twimg.com/profile_images/1845974828576059392/X9iQh0Ox_bigger.jpg,https://x.com/Mistobrasilia/status/1883988017196798195,tweet_id:1883988017196798195
ETERNO LUCÃO,@WagnerB18348394,2025-01-25T17:04:56.000Z,False,"Podiam fazer uma operação assim com guerras lá emBrasília porque quem merece ganhar tiro são os governantes Oque é o tráfico de drogas na frente do estragos que o governo oferece pro Nosso país ? 
Vivem roubando a educação das nossas crianças, saúde, segurança pública etc.",1,0,1,32,[],[],['\\U0001f92c'],https://pbs.twimg.com/profile_images/1730408792876015616/oXdZvgBK_bigger.jpg,https://x.com/WagnerB18348394/status/1883199388308410550,tweet_id:1883199388308410550
Milton Gonçalves,@EdiBrasili,2025-01-17T09:27:40.000Z,False,Educação pública do DF ganha reforço: plataforma gratuita de videoaulas https://edibrasilia.com.br/politica-do-df/educacao-publica-do-df-ganha-reforco-plataforma-gratuita-de-videoaulas/… via  É di Brasília ,0,0,0,7,[],"['@Portal', '@cldfnoticias']",[],https://pbs.twimg.com/profile_images/1382221797278507009/swa1Rpzj_bigger.jpg,https://x.com/EdiBrasili/status/1880185210492580082,tweet_id:1880185210492580082
Mizael Conta 2,@MizaeldoBrasil,2025-01-12T19:01:44.000Z,False,"Aqui em Brasília ele concenteou todos os investimentos públicos em asfalto e viadutos, a maioria com problemas de projetos e de qualidade péssima. Para fazer portifólio político, ele fez essas obras e deixou de lado a educação, segurança pública e saúde. Um pilantra!",0,1,3,36,[],[],[],https://pbs.twimg.com/profile_images/1632514653061357586/7ichL2Ba_bigger.jpg,https://x.com/MizaeldoBrasil/status/1878517739729416681,tweet_id:1878517739729416681
Fabio,@Fabio_SEP1914,2025-01-04T11:03:31.000Z,False,"6o - Transferir para os estados da federação de forma definitiva as decisões sobre seg pública, educação, pagamento de programas sociais e contas públicas! Pra acabar com esse negócio de concentrar tudo em Brasília e para governador parar de viver de pagar bolsa família!",1,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1591886875521851392/HubrU-lJ_bigger.jpg,https://x.com/Fabio_SEP1914/status/1875498285961757117,tweet_id:1875498285961757117
Misto Brasil,@Mistobrasilia,2024-12-25T23:00:07.000Z,False,"Funcionária exibe caixas de medicamentos destinados à rede pública, que distribuiu 27 milhões de remédios gratuitamente/Geovana Albuquerque/Agência BrasíliaNo dia 16 de janeiro estreia ao vivo pelas redes sociais o programa ""Bastidores da Educação"", do http://MISTOBRASIL.com",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1845974828576059392/X9iQh0Ox_bigger.jpg,https://x.com/Mistobrasilia/status/1872054745499926680,tweet_id:1872054745499926680
Ana Pimentel,@AnaPimentelmg,2024-12-16T21:02:58.000Z,True,"Ao longo das últimas semanas, recebi em Brasília nossos reitores e reitoras das Universidades e Institutos Federais, de todo o país, para debater, articular e trabalhar por recursos e investimentos para nossa educação superior pública, gratuita e de qualidade.

Nessa luta, que",0,1,15,257,[],[],[],https://pbs.twimg.com/profile_images/1823110767626932224/Cg_mcFaC_bigger.jpg,https://x.com/AnaPimentelmg/status/1868763772921274662,tweet_id:1868763772921274662
Jornal Diário do Estado,@diariodoestado,2024-12-13T06:10:54.000Z,True,Fundo Constitucional do Distrito Federal: corte de R$ 700 milhões ameaça educação pública em Brasília  Leia: https:// https://buff.ly/4ffh0vR,0,0,0,15,[],[],['\\u27a1\\ufe0f'],https://pbs.twimg.com/profile_images/1870839828771749888/LJ4KQt4m_bigger.jpg,https://x.com/diariodoestado/status/1867452116022763647,tweet_id:1867452116022763647
Valter Santana,@valterjoviniano,2024-12-12T19:23:04.000Z,False,"Em Brasília, reforcei meu compromisso com a UFS e a educação pública. Dialoguei com parlamentares, dirigentes do MEC e a Ministra Luciana Santos (MCTI) buscando soluções para nossa universidade. Seguiremos fortalecendo a UFS com trabalho e diálogo constante. #Educação #UFS”",0,0,0,46,"['#Educação', '#UFS']",[],[],https://pbs.twimg.com/profile_images/1688711046347870209/jr1QRROY_bigger.jpg,https://x.com/valterjoviniano/status/1867289081908224202,tweet_id:1867289081908224202
APP Sindicato,@appsindicato,2024-12-11T20:08:20.000Z,False,"A Campanha Mundial pela Educação Pública foi lançada durante a audiência pública realizada no Senado Federal, em Brasília, na última segunda-feira (9). +++",3,0,1,82,[],[],[],https://pbs.twimg.com/profile_images/1767170761419014144/RkZVF9Pp_bigger.jpg,https://x.com/appsindicato/status/1866938085361217965,tweet_id:1866938085361217965
CPERS,@CPERSoficial,2024-12-09T21:58:47.000Z,True," Educadoras(es) de todo o país acompanharam, na manhã desta segunda-feira (9), a audiência de lançamento da “Campanha Mundial pela Educação Pública”, no Senado Federal, em Brasília. A reunião tratou sobre a mercantilização do ensino e o financiamento da educação. Na",1,2,1,60,[],[],"['\\U0001f5e3\\ufe0f', '\\U0001f514']",https://pbs.twimg.com/profile_images/1600188589270237200/XCgyMHPM_bigger.jpg,https://x.com/CPERSoficial/status/1866241105899004281,tweet_id:1866241105899004281
CPERS,@CPERSoficial,2024-12-09T13:44:06.000Z,True," A EDUCAÇÃO PÚBLICA NÃO ESTÁ À VENDA! Nesta segunda-feira (9), o CPERS está em Brasília participando de uma audiência pública no Senado Federal para denunciar a tentativa de privatização das escolas estaduais do Rio Grande do Sul. Sob uma lógica neoliberal, o governador",0,0,0,52,[],[],"['\\u2757', '\\u270a\\U0001f3fe', '\\U0001f621']",https://pbs.twimg.com/profile_images/1600188589270237200/XCgyMHPM_bigger.jpg,https://x.com/CPERSoficial/status/1866116614661328921,tweet_id:1866116614661328921
Luc,@FABER1254,2024-12-08T19:08:03.000Z,False,"O corte de gasto se restringe a área social , incluindo saúde, educação e segurança pública,  BRASILIA continua gastando tubos, em outras palavras não terá cortes terá aumento  de gastos e desgoverno da ilusão vai pagar mensalão pro congresso aprovar.",0,1,1,66,[],[],[],https://pbs.twimg.com/profile_images/1618937146148012032/es1x2Yw9_bigger.jpg,https://x.com/FABER1254/status/1865835753508344257,tweet_id:1865835753508344257
sebastião arcarde,@SArcarde,2024-12-07T19:51:18.000Z,False,"se odeseja mesmo,ser uma federação,de fato e de direito,deveria acabar com o min. da justiça,deixando com os estados a  incumbência da segurança pública... mesma coisa  com a educação.
 é nos est.& munic.onde as pessoas vivem e não em brasília,terra da fantasia e do horrores!",0,1,2,108,[],[],['\\U0001f1e7\\U0001f1f7'],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/SArcarde/status/1865484250218222055,tweet_id:1865484250218222055
Jardim do Agreste,@jardimdoagreste,2024-12-06T10:02:01.000Z,False,"Em Brasília, governadora Raquel Lyra debate com prefeitos de todo Brasil sobre educação e apresenta avanços em Pernambuco.
Encontro promovido pelo Todos Pela Educação, nesta quinta-feira (5), buscou debater a educação pública de qualidade como ...",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1715014205760278528/KnvjghgU_bigger.jpg,https://x.com/jardimdoagreste/status/1864973561363833292,tweet_id:1864973561363833292
Marília Campos,@mariliacontagem,2024-12-05T21:44:21.000Z,False,"Em Brasília, participei do evento ""Educação como Prioridade"", promovido pelo Todos Pela Educação, Frente Nacional de Prefeitos e Atricon. Prefeitos de grandes municípios discutiram estratégias para fortalecer a educação pública e garantir oportunidades para nossas crianças.",2,4,27,500,[],[],[],https://pbs.twimg.com/profile_images/1844061090050609152/Zki5kEGn_bigger.jpg,https://x.com/mariliacontagem/status/1864787922869682212,tweet_id:1864787922869682212
Sebastião Melo,@SebastiaoMelo,2024-12-05T12:27:08.000Z,True,"Bom dia. Sigo em Brasília batalhando pela liberação de financiamentos internacionais junto ao governo federal. Pela manhã, participo com o novo secretário de educação, , de encontro com prefeitos e prefeitas de todo o país para tratar dos desafios da educação pública",5,0,28,726,[],['@leo_pascoal'],[],https://pbs.twimg.com/profile_images/1824510760707362817/Xva_d-qy_bigger.jpg,https://x.com/SebastiaoMelo/status/1864647692434940411,tweet_id:1864647692434940411
Paty Parra,@patyparraeppgg,2024-12-03T19:42:43.000Z,True,"A direita mais moderada é o Caiado mesmo. Investimento em saúde, educação e segurança. Pessoal de Brasília indo tratar no GO porque a saúde pública daqui está um lixo.",1,0,1,41,[],[],[],https://pbs.twimg.com/profile_images/1907780660963557376/F-JO2C7I_bigger.jpg,https://x.com/patyparraeppgg/status/1864032537259004402,tweet_id:1864032537259004402
Nando vasco,@Fernand73723876,2024-11-29T19:27:05.000Z,False,"Poderíamos começar a falar que nenhuma empresa pública do Rio de Janeiro prestou aqui a corrupção é maior que de Brasília com os 3 poderes, aqui nada funciona segurança pública educação transporte saúde",0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1846899131735756800/zgUWjSZx_bigger.jpg,https://x.com/Fernand73723876/status/1862579050348241061,tweet_id:1862579050348241061
Leo Bezerra,@profleobezerra,2024-11-29T11:10:33.000Z,False,Um total desrespeito a toda a categoria de profissionais da educação que batalham tanto pela educação pública. É um desrespeito às famílias e comunidades carentes. Essa mulher é um total desserviço à educação de Brasília.,1,0,1,23,[],[],[],https://pbs.twimg.com/profile_images/1732831438720942080/RcU5Ub3W_bigger.jpg,https://x.com/profleobezerra/status/1862454094079705224,tweet_id:1862454094079705224
dygomagno,@dygomagno,2024-11-22T16:52:00.000Z,False,"Pessoas que não mora no DF, pensa que Brasília/DF é referência em algo. Brasília não é referência em nada, a saúde é pior que a de Ilhéus BA, onde morei, segurança pública ostensiva despreparada, educação porqueira, essas coisas só funcionam para pessoas com renda a cima de 20mil",0,1,3,700,[],[],[],https://pbs.twimg.com/profile_images/1229097508867059715/bbsCndps_bigger.jpg,https://x.com/dygomagno/status/1860003308448125413,tweet_id:1860003308448125413
Frederico Lenhard,@LenhardFred,2024-11-19T16:14:21.000Z,False,"O pagador de impostos tem ruas e estradas esburacadas, saúde, educação e segurança publica q nao funcionam e querem tributar ainda mais uma das poucas alegrias do povo. Mas nos palácios de Brasília nao faltará vinhos de R$10mil pagos pelo povo trouxa pagador de impostos.Fdps",0,0,0,13,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/LenhardFred/status/1858906670199353558,tweet_id:1858906670199353558
Agência Brasília,@AgenciaBrasilia,2024-11-18T21:40:28.000Z,False,Portaria que garante acesso à educação na rede pública de ensino para  migrantes e refugiados é regulamentada. Saiba mais: https://agenciabrasilia.df.gov.br/2024/11/12/politica-de-matricula-para-migrantes-e-refugiados-na-rede-publica-de-ensino-e-regulamentada…,0,0,1,112,[],[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/1858626351164535148,tweet_id:1858626351164535148
Frente Norte Nordeste pela Educação,@frentenneeduca,2024-11-13T01:10:08.000Z,False,"A luta em Brasília continua! Em mais um diálogo construtivo em prol da educação pública, A FNNE esteve com o senador do Amapá, @randolferodrigues. 

Professor, líder do Governo no Congresso Nacional e importante nome na luta por uma educação de qualidade brasileira, discuti…",0,0,0,9,[],[],['\\u2708\\ufe0f'],https://pbs.twimg.com/profile_images/1485115036158902272/5DA2Of1e_bigger.jpg,https://x.com/frentenneeduca/status/1856504788617441728,tweet_id:1856504788617441728
Frente Norte Nordeste pela Educação,@frentenneeduca,2024-11-12T23:19:52.000Z,False,"Na busca pelo fortalecimento da educação pública em Brasília! A FNNE esteve em diálogo com o deputado José Guimarães, líder do Governo na Câmara, reafirmando a luta por uma educação pública de qualidade. O deputado, com uma trajetória marcada pela militância estudantil inic…",0,0,0,12,[],[],['\\u2708\\ufe0f'],https://pbs.twimg.com/profile_images/1485115036158902272/5DA2Of1e_bigger.jpg,https://x.com/frentenneeduca/status/1856477037231317234,tweet_id:1856477037231317234
seco luchese,@secoluchese,2024-11-12T09:17:28.000Z,False,"Se pegar o exemplo da educação com o governo federal no comando, aí só vamos piorar.
E sobre a reunião de março ou maio, sobre segurança pública em Brasília, o governo n respondeu nada aos governadores.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/3089022368/712da6a9f4b7c4ee8568b33111da1875_bigger.jpeg,https://x.com/secoluchese/status/1856265040896119075,tweet_id:1856265040896119075
Fabricio,@Hamster__FL,2024-11-08T23:49:18.000Z,False,"Claro, do mesmo jeito que reclamamos de roubo de verba pública, assalto a mão armada, furto qualificado, desvios, caixa 2, lavagem de dinheiro. 
Vcs se acham no direito de roubar, pois bem tem vários FDP em Brasilia tirando dinheiro da saúde e educação.",0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1396032138676424704/7zp-xF3z_bigger.jpg,https://x.com/Hamster__FL/status/1855034895392817367,tweet_id:1855034895392817367
Jornal A Redação,@aredacao,2024-10-31T23:01:43.000Z,False,Caiado: SUS e sistema de educação não podem ser confundidos com segurança pública. Governador de Goiás esteve com Lula em Brasíliahttps://aredacao.com.br/noticias/220463/caiado-sus-e-sistema-de-educacao-nao-podem-ser-confundidos-com-sistema-de-seguranca-publica…,1,4,6,188,[],[],[],https://pbs.twimg.com/profile_images/1052274496168693761/UNdlBThc_bigger.jpg,https://x.com/aredacao/status/1852123815385436608,tweet_id:1852123815385436608
Fundação Leonel Brizola - Alberto Pasqualini,@flbapnacional,2024-10-17T21:26:00.000Z,False,"Hoje celebramos um marco importante na educação brasileira!  Anísio Teixeira, um dos maiores defensores da educação pública e cofundador da Universidade de Brasília, foi oficialmente reconhecido como patrono da escola pública brasileira. ",0,2,11,196,[],[],"['\\U0001f4da', '\\u2728', '\\U0001f3eb', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1694778897034874880/qT0zSU-G_bigger.jpg,https://x.com/flbapnacional/status/1847026297543020893,tweet_id:1847026297543020893
Agência Brasília,@AgenciaBrasilia,2024-10-16T12:02:54.000Z,False,"Com quase 50 mil alunos, educação infantil da rede pública alia pré-alfabetização a ensino de valores. O número de estudantes só em escolas do GDF cresceu 40% desde 2011. Saiba mais:",0,0,0,82,[],[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/1846522203107397759,tweet_id:1846522203107397759
Campusito,@campusitofacunb,2024-09-06T20:43:30.000Z,False,"CONHEÇA O CEI, A MAIS NOVA CRECHE PÚBLICA DA UNB!

No último dia 15, foi inaugurado o Centro de Educação Infantil (CEI) na Universidade de Brasília. A creche fica no Campus Darcy Ribeiro, ao lado da Colina e próximo à L3 Norte - e é claro que o Campusito vai te levar até lá!",1,0,0,182,[],[],[],https://pbs.twimg.com/profile_images/1654953635841732614/PzqqTcWJ_bigger.jpg,https://x.com/campusitofacunb/status/1832157703273091529,tweet_id:1832157703273091529
BandNews FM Brasília,@bandnewsbsb,2024-08-23T21:22:30.000Z,False,"A Promotoria de Justiça de Defesa da Educação do Ministério Público do DF vai investigar uma caso de bullying no Centro de Ensino Fundamental Polivalente, da Asa Sul. A denúncia partiu da servidora pública, Marinet Mariano, que é mãe de um estudante de 11 anos",0,0,1,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1351313545703653376/12golfa1_bigger.jpg,https://x.com/bandnewsbsb/status/1827094084722266321,tweet_id:1827094084722266321
Marcelo M. Bacana,@MarceloBacana,2024-08-23T00:17:19.000Z,True,"Arnaldo Dopazo, presidente da Fundação de Apoio para o Desenvolvimento da Educação Paraense (FADEP), está em Brasília participando do XIX Fórum Brasileiro de Contratação & Gestão Pública. Na ocasião esteve com o ilustríssimo conselheiro do Tribunal de Contas da União, dr.",0,0,2,401,[],[],[],https://pbs.twimg.com/profile_images/1889094428582703104/-mTW9E6H_bigger.jpg,https://x.com/MarceloBacana/status/1826775693079777749,tweet_id:1826775693079777749
Gladson Camelí,@GladsonCameli,2024-08-21T16:34:24.000Z,False,"Fomos recebidos hoje, em Brasília, pelo ministro da Educação, . Levamos até ele algumas solicitações importantes do  para melhorarmos a educação pública em nosso Acre, como construção de novas escolas e de um instituto de ensino superior.",0,0,5,153,[],"['@CamiloSantanaCE', '@governo_acre']",[],https://pbs.twimg.com/profile_images/1804292299997720576/Vy7-BYLT_bigger.jpg,https://x.com/GladsonCameli/status/1826296809133658218,tweet_id:1826296809133658218
